,TAG,DescripcionEquipo,GrupoTS,GrupoHR,EqSAP,PuntoMedida,GrupoHREQ,Contador,HRPuesto,EstrategiaMTTO,HRDescripcion,HRContador,Estrategia,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
131,,,,,,,10016590,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016590X8,HOR002,10,Cambio del raspador primario,TEC-MEC,PM01,2.0,2.0,10016590X810,,3045208,1
132,,,,,,,10016590,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016590X9,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016590X910,,3045217,8
133,,,,,,,10016590,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016590XA,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016590XA10,,,
134,,,,,,,10016590,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016590Y1,HOR002,10,Cambio de rodamientos de motor electrico,TEC-ELE,PM01,2.0,5.0,10016590Y110,,,
135,,,,,,,10016590,Y2,TEC-ELE,COND,COND_ELE_FAJA Mantenimiento,10016590Y2,HOR002,10,Mantenimiento de luminarias,TEC-ELE,PM01,2.0,2.0,10016590Y210,,,
136,,,,,,,10016590,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016590Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016590Z110,,,
137,,,,,,,10016590,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016590Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016590Z210,,,
138,,,,,,,10016590,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016590W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016590W110,,,
139,,,,,,,10016875,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016875X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016875X110,,,
140,,,,,,,10016875,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016875X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016875X210,,,
141,,,,,,,10016875,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016875X3,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016875X310,,,
142,,,,,,,10016875,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016875X4,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016875X410,,,
143,,,,,,,10016875,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio de bomba de aceite,10016875X5,HOR002,10,Cambio de la bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016875X510,,,
144,,,,,,,10016875,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio chum rod poleas,10016875X6,HOR002,10,Cambio chumaceras y rodamientos de polea,TEC-MEC,PM01,4.0,8.0,10016875X610,,,
145,,,,,,,10016875,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio chum rod poleas,10016875X7,HOR002,10,Cambio chumaceras y rodamientos de polea,TEC-MEC,PM01,4.0,8.0,10016875X710,,,
146,,,,,,,10016875,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio chum y rod polea,10016875X8,HOR002,10,Cambio chumaceras rodamientos polea(4),TEC-MEC,PM01,4.0,8.0,10016875X810,,,
147,,,,,,,10016875,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio chum rod poleas,10016875X9,HOR002,10,Cambio chumaceras rodamientos polea,TEC-MEC,PM01,4.0,8.0,10016875X910,,,
148,,,,,,,10016875,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016875XA,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016875XA10,,3045208,1
149,,,,,,,10016875,XB,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016875XB,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016875XB10,,3045217,8
150,,,,,,,10016875,XC,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016875XC,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016875XC10,,,
151,,,,,,,10016875,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016875Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016875Y110,,,
152,,,,,,,10016875,Y2,TEC-ELE,COND,COND_ELE_FAJA Mantenimiento,10016875Y2,HOR002,10,Mantenimiento de luminarias,TEC-ELE,PM01,2.0,2.0,10016875Y210,,,
153,,,,,,,10016875,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016875Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016875Z110,,,
154,,,,,,,10016875,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016875Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016875Z210,,,
155,,,,,,,10016875,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016875W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016875W110,,,
156,,,,,,,10016877,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016877X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016877X110,,,
157,,,,,,,10016877,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016877X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016877X210,,,
158,,,,,,,10016877,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016877X3,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016877X310,,,
159,,,,,,,10016877,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016877X4,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016877X410,,,
160,,,,,,,10016877,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio de bomba de aceite,10016877X5,HOR002,10,Cambio de la bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016877X510,,,
161,,,,,,,10016877,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016877X6,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016877X610,,,
162,,,,,,,10016877,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016877X7,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016877X710,,,
163,,,,,,,10016877,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016877X8,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016877X810,,3045208,1
164,,,,,,,10016877,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016877X9,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016877X910,,3045217,8
165,,,,,,,10016877,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016877XA,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016877XA10,,,
166,,,,,,,10016877,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016877Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016877Y110,,,
167,,,,,,,10016877,Y2,TEC-ELE,COND,COND_ELE_FAJA Mantenimiento,10016877Y2,HOR002,10,Mantenimiento de luminarias,TEC-ELE,PM01,2.0,2.0,10016877Y210,,,
168,,,,,,,10016877,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016877Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016877Z110,,,
169,,,,,,,10016877,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016877Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016877Z210,,,
170,,,,,,,10016877,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016877W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016877W110,,,
171,,,,,,,10016878,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016878X1,HOR002,10,Drive 03/04 - Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016878X110,,,
172,,,,,,,10016878,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016878X2,HOR002,10,Drive 03/04  - Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016878X210,,,
173,,,,,,,10016878,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016878X3,HOR002,10,Drive 03/04 - Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016878X310,,,
174,,,,,,,10016878,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio sellos radiales,10016878X4,HOR002,10,Drive 03/04 - Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016878X410,,,
175,,,,,,,10016878,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio bomba de aceite,10016878X5,HOR002,10,Drive 03/04 - Cambio bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016878X510,,,
176,,,,,,,10016878,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016878X6,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016878X610,,,
177,,,,,,,10016878,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016878X7,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016878X710,,,
178,,,,,,,10016878,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016878X8,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016878X810,,,
179,,,,,,,10016878,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016878X9,HOR002,10,Cambio de rodamientos de la polea (2),TEC-MEC,PM01,4.0,8.0,10016878X910,,,
180,,,,,,,10016878,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016878XA,HOR002,10,Cambio de rodamientos de la polea (2),TEC-MEC,PM01,4.0,8.0,10016878XA10,,,
181,,,,,,,10016878,XB,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016878XB,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016878XB10,,,
182,,,,,,,10016878,XC,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016878XC,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016878XC10,,3045208,1
183,,,,,,,10016878,XD,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016878XD,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016878XD10,,3045217,8
184,,,,,,,10016878,XE,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016878XE,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016878XE10,,,
185,,,,,,,10016878,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016878Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016878Y110,,,
186,,,,,,,10016878,Y2,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016878Y2,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016878Y210,,,
187,,,,,,,10016878,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016878Z1,HOR002,10,Drive 03/04 - Alineamiento laser acople,TEC-PRED,PM01,2.0,2.0,10016878Z110,,,
188,,,,,,,10016878,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016878Z2,HOR002,10,Drive 03/04 - Alineamiento laser acople,TEC-PRED,PM01,2.0,2.0,10016878Z210,,,
189,,,,,,,10016878,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016878W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016878W110,,,
190,,,,,,,10016885,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016885X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016885X110,,,
191,,,,,,,10016885,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016885X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016885X210,,,
192,,,,,,,10016885,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016885X3,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016885X310,,,
193,,,,,,,10016885,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016885X4,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016885X410,,,
194,,,,,,,10016885,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio de bomba de aceite,10016885X5,HOR002,10,Cambio de la bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016885X510,,,
195,,,,,,,10016885,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016885X6,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016885X610,,,
196,,,,,,,10016885,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016885X7,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016885X710,,,
197,,,,,,,10016885,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016885X8,HOR002,10,Cambio de rodamientos de la polea (2),TEC-MEC,PM01,4.0,8.0,10016885X810,,,
198,,,,,,,10016885,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016885X9,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016885X910,,,
199,,,,,,,10016885,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016885XA,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016885XA10,,3045212,1
200,,,,,,,10016885,XB,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016885XB,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016885XB10,,3045217,8
201,,,,,,,10016885,XC,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016885XC,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016885XC10,,,
202,,,,,,,10016885,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016885Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016885Y110,,,
203,,,,,,,10016885,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016885Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016885Z110,,,
204,,,,,,,10016885,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016885Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016885Z210,,,
205,,,,,,,10016885,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016885W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016885W110,,,
206,,,,,,,10016890,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016890X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016890X110,,,
207,,,,,,,10016890,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016890X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016890X210,,,
208,,,,,,,10016890,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016890X3,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016890X310,,,
209,,,,,,,10016890,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016890X4,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016890X410,,,
210,,,,,,,10016890,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio de bomba de aceite,10016890X5,HOR002,10,Cambio de la bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016890X510,,,
211,,,,,,,10016890,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016890X6,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016890X610,,,
212,,,,,,,10016890,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016890X7,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016890X710,,,
213,,,,,,,10016890,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio rod de polea,10016890X8,HOR002,10,Cambio de rodamientos de la polea (4),TEC-MEC,PM01,4.0,8.0,10016890X810,,,
214,,,,,,,10016890,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016890X9,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016890X910,,,
215,,,,,,,10016890,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016890XA,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016890XA10,,3045208,1
216,,,,,,,10016890,XB,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016890XB,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016890XB10,,3045217,8
217,,,,,,,10016890,XC,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016890XC,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016890XC10,,,
218,,,,,,,10016890,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016890Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016890Y110,,,
219,,,,,,,10016890,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016890Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016890Z110,,,
220,,,,,,,10016890,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016890Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016890Z210,,,
221,,,,,,,10016890,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016890W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016890W110,,,
222,,,,,,,10016888,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016888X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016888X110,,,
223,,,,,,,10016888,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016888X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016888X210,,,
224,,,,,,,10016888,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016888X3,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016888X310,,,
225,,,,,,,10016888,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016888X4,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016888X410,,,
226,,,,,,,10016888,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio de bomba de aceite,10016888X5,HOR002,10,Cambio de la bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016888X510,,,
227,,,,,,,10016888,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016888X6,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016888X610,,,
228,,,,,,,10016888,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016888X7,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016888X710,,,
229,,,,,,,10016888,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016888X8,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016888X810,,,
230,,,,,,,10016888,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016888X9,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016888X910,,,
231,,,,,,,10016888,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016888XA,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016888XA10,,3045208,1
232,,,,,,,10016888,XB,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016888XB,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016888XB10,,3045217,8
233,,,,,,,10016888,XC,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016888XC,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016888XC10,,,
234,,,,,,,10016888,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016888Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016888Y110,,,
235,,,,,,,10016888,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016888Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016888Z110,,,
236,,,,,,,10016888,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016888Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016888Z210,,,
237,,,,,,,10016888,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016888W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016888W110,,,
238,,,,,,,10016889,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016889X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016889X110,,,
239,,,,,,,10016889,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016889X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016889X210,,,
240,,,,,,,10016889,X3,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016889X3,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016889X310,,,
241,,,,,,,10016889,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016889X4,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016889X410,,,
242,,,,,,,10016889,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016889X5,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016889X510,,,
243,,,,,,,10016889,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio rodamientos polea,10016889X6,HOR002,10,Cambio de rodamientos de la polea,TEC-MEC,PM01,4.0,8.0,10016889X610,,,
244,,,,,,,10016889,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016889X7,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016889X710,,,
245,,,,,,,10016889,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016889X8,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016889X810,,,
246,,,,,,,10016889,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016889X9,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016889X910,,,
247,,,,,,,10016889,Y1,TEC-ELE,COND,COND_ELE_FAJA Cambio de rodamientos,10016889Y1,HOR002,10,Cambio de rodamientos,TEC-ELE,PM01,2.0,5.0,10016889Y110,,,
248,,,,,,,10016889,Y2,TEC-ELE,COND,COND_ELE_FAJA Mantenimiento,10016889Y2,HOR002,10,Mantenimiento de luminarias,TEC-ELE,PM01,2.0,2.0,10016889Y210,,,
249,,,,,,,10016889,Z1,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016889Z1,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016889Z110,,,
250,,,,,,,10016889,Z2,TEC-PRED,COND,COND_PRED_FAJA Alineamiento laser acople,10016889Z2,HOR002,10,Alineamiento laser de acople,TEC-PRED,PM01,2.0,2.0,10016889Z210,,,
251,,,,,,,10016889,W1,TEC-INS,COND,COND_INS_FAJA Cambio de instrumentos,10016889W1,HOR002,10,Cambio de instrumentos,TEC-INS,PM01,2.0,4.0,10016889W110,,,
252,,,,,,,10016893,X1,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016893X1,HOR002,10,Cambio de acople,TEC-MEC,PM01,3.0,6.0,10016893X110,,,
253,,,,,,,10016893,X2,TEC-MEC,COND,COND_MEC_FAJA Cambio de acople,10016893X2,HOR002,10,Cambio de acople,TEC-MEC,PM01,2.0,3.0,10016893X210,,,
254,,,,,,,10016893,X3,TEC-MEC,COND,COND_MEC_FAJA Alineamiento laser acople,10016893X3,HOR002,10,Alineamiento laser de acople,TEC-MEC,PM01,2.0,2.0,10016893X310,,,
255,,,,,,,10016893,X4,TEC-MEC,COND,COND_MEC_FAJA Cambio de rodamientos,10016893X4,HOR002,10,Cambio de rodamientos,TEC-MEC,PM01,3.0,14.0,10016893X410,,,
256,,,,,,,10016893,X5,TEC-MEC,COND,COND_MEC_FAJA Cambio de sellos radiales,10016893X5,HOR002,10,Cambio de sellos radiales,TEC-MEC,PM01,2.0,4.0,10016893X510,,,
257,,,,,,,10016893,X6,TEC-MEC,COND,COND_MEC_FAJA Cambio de bomba de aceite,10016893X6,HOR002,10,Cambio de la bomba de aceite,TEC-MEC,PM01,2.0,4.0,10016893X610,,,
258,,,,,,,10016893,X7,TEC-MEC,COND,COND_MEC_FAJA Cambio chumaceras polea,10016893X7,HOR002,10,Cambio de chumaceras de la polea,TEC-MEC,PM01,4.0,8.0,10016893X710,,,
259,,,,,,,10016893,X8,TEC-MEC,COND,COND_MEC_FAJA Cambio chumaceras polea,10016893X8,HOR002,10,Cambio de chumaceras de la polea,TEC-MEC,PM01,4.0,8.0,10016893X810,,,
260,,,,,,,10016893,X9,TEC-MEC,COND,COND_MEC_FAJA Cambio chumaceras polea,10016893X9,HOR002,10,Cambio de chumaceras de la polea (2),TEC-MEC,PM01,4.0,8.0,10016893X910,,,
261,,,,,,,10016893,XA,TEC-MEC,COND,COND_MEC_FAJA Cambio chumaceras polea,10016893XA,HOR002,10,Cambio de chumaceras de la polea,TEC-MEC,PM01,4.0,8.0,10016893XA10,,,
262,,,,,,,10016893,XB,TEC-MEC,COND,COND_MEC_FAJA Cambio del raspador,10016893XB,HOR002,10,Cambio del raspador,TEC-MEC,PM01,2.0,2.0,10016893XB10,,3045210,1
263,,,,,,,10016893,XC,TEC-MEC,COND,COND_MEC_FAJA Cambio placas raspador,10016893XC,HOR002,10,Cambio de las placas del raspador,TEC-MEC,PM01,2.0,2.0,10016893XC10,,3045217,8
