,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,HRContador,posHRContador,Frecuencia
248,50,Calibracion transmisores del LRS 2000H,TEC-INS,PM01,2.0,2.0,MCHA001I2,MCHA001I250,HA
249,60,Mtto instr sist lub de araña 2000H,TEC-INS,PM01,2.0,2.0,MCHA001I2,MCHA001I260,HA
250,70,Mantenimiento sist lubricacion 2000H,TEC-INS,PM01,2.0,4.0,MCHA001I2,MCHA001I270,HA
251,80,Contrastacion y/o ajuste 2000H,TEC-INS,PM01,2.0,2.5,MCHA001I2,MCHA001I280,HA
252,90,Mantenimiento sist hidraulico 2000H,TEC-INS,PM01,2.0,1.0,MCHA001I2,MCHA001I290,HA
253,100,Contrastacion y/o ajuste de instr 2000H,TEC-INS,PM01,2.0,0.5,MCHA001I2,MCHA001I2100,HA
254,10,Monitoreo de vibracion 330H,TEC-PRED,PM01,1.0,1.0,MCHA001P1,MCHA001P110,H3
255,20,Monitoreo de termografia 330H,TEC-PRED,PM01,1.0,0.5,MCHA001P1,MCHA001P120,H3
256,30,Analisis vibraciones rodamientos 330H,TEC-PRED,PM01,2.0,0.5,MCHA001P1,MCHA001P130,H3
257,40,Analisis de aceite 2000H,TEC-PRED,PM01,2.0,1.0,MCHA001P1,MCHA001P140,HA
258,50,Analisis de aceite 2000H,TEC-PRED,PM01,2.0,1.0,MCHA001P1,MCHA001P150,HA
259,60,Analisis de aceite 2000H,TEC-PRED,PM01,2.0,1.0,MCHA001P1,MCHA001P160,HA
260,10,Inspeccion general alimentador 330H,TEC-MEC,PM01,2.0,1.3,MALI001M1,MALI001M110,H3
261,20,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,2.5,MALI001M1,MALI001M120,H4
262,10,Cambio de correas sist motriz 4000H,TEC-MEC,PM01,2.0,3.0,MALI001M2,MALI001M210,HE
263,20,Inspeccion de eje cardanico 660H,TEC-MEC,PM01,2.0,1.0,MALI001M2,MALI001M220,H4
264,30,Ajuste desplazamiento eje cardan 4000H,TEC-MEC,PM01,2.0,3.0,MALI001M2,MALI001M230,HE
265,40,Cambio de eje cardan 8000H,TEC-MEC,PM01,2.0,2.5,MALI001M2,MALI001M240,HL
266,50,Cambio de acoplamiento excitador 8000H,TEC-MEC,PM01,2.0,2.0,MALI001M2,MALI001M250,HL
267,60,Cambio de barras Grizzly Bars 4000H,TEC-MEC,PM01,3.0,6.0,MALI001M2,MALI001M260,HE
268,70,Cambio revestimiento cross beams 8000H,TEC-MEC,PM01,2.0,3.0,MALI001M2,MALI001M270,HL
269,80,Cambio revestimientos de bastidor 4000H,TEC-MEC,PM01,4.0,4.0,MALI001M2,MALI001M280,HE
270,90,Verificacion ajuste de bastidores 1000H,TEC-MEC,PM01,1.0,2.0,MALI001M2,MALI001M290,H6
271,100,Mtto general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MALI001M2,MALI001M2100,H6
272,10,Lubricacion rodm eje accionamiento 1000H,TEC-MEC,PM01,2.0,3.0,MALI001M3,MALI001M310,H6
273,20,Lubricacion de eje cardan 4000H,TEC-MEC,PM01,1.0,2.0,MALI001M3,MALI001M320,HE
274,10,Insp panel de control y conexiones 1M,TEC-ELE,PM01,2.0,0.5,MALI001E1,MALI001E110,S3
275,20,Inspeccion general motor 2S,TEC-ELE,PM01,2.0,2.0,MALI001E1,MALI001E120,S2
276,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,2.0,MALI001E2,MALI001E210,H6
277,20,Mantenimiento de botonera 1000H,TEC-ELE,PM01,2.0,0.5,MALI001E2,MALI001E220,H6
278,30,Mantenimiento de panel de control 1000H,TEC-ELE,PM01,2.0,1.0,MALI001E2,MALI001E230,H6
279,40,Mantenimiento caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MALI001E2,MALI001E240,HE
280,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,8.0,MALI001E2,MALI001E250,HE
281,10,Lubricacion de motor 10000H,TEC-ELE,PM01,2.0,0.5,MALI001E3,MALI001E310,HN
282,10,Inspeccion de instrumentos 1M,TEC-INS,PM01,2.0,0.5,MALI001I1,MALI001I110,S3
283,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,1.5,MALI001I2,MALI001I210,HE
284,20,Calibracion de transmisores 4000H,TEC-INS,PM01,2.0,1.0,MALI001I2,MALI001I220,HE
285,10,Monitoreo de vibracion de motor 330H,TEC-PRED,PM01,2.0,0.5,MALI001P1,MALI001P110,H3
286,20,Monitoreo de termografia de motor 330H,TEC-PRED,PM01,2.0,0.5,MALI001P1,MALI001P120,H3
287,30,Alineamiento de fajas y poleas 4000H,TEC-PRED,PM01,2.0,3.0,MALI001P1,MALI001P130,HE
288,40,Monitoreo temp eje accionamiento 330H,TEC-PRED,PM01,1.0,1.5,MALI001P1,MALI001P140,H3
289,50,Monitoreo temperatura de excitador 330H,TEC-PRED,PM01,1.0,1.0,MALI001P1,MALI001P150,H3
290,60,Inspeccion de desgaste de barras 1000H,TEC-PRED,PM01,3.0,3.0,MALI001P1,MALI001P160,H6
291,70,Inspeccion de desgaste de plancha 1000H,TEC-PRED,PM01,2.0,4.0,MALI001P1,MALI001P170,H6
292,80,Inspeccion mayor de bastidor 4000H,TEC-PRED,PM01,4.0,4.0,MALI001P1,MALI001P180,HE
293,10,"Insp resorte, amortiguador bastidor 330H",TEC-MEC,PM01,2.0,1.5,MALI002M1,MALI002M110,H3
294,20,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,4.0,MALI002M1,MALI002M120,H4
295,10,Ajuste desplazamiento eje cardan 4000H,TEC-MEC,PM01,2.0,4.0,MALI002M2,MALI002M210,HE
296,20,Cambio de eje cardan 8000H,TEC-MEC,PM01,2.0,2.5,MALI002M2,MALI002M220,HL
297,30,Cambio de acoplamiento excitador 8000H,TEC-MEC,PM01,2.0,2.0,MALI002M2,MALI002M230,HL
298,40,Cambio sellos contrapolvo bastidor 2000H,TEC-MEC,PM01,2.0,2.0,MALI002M2,MALI002M240,HA
299,50,Verificacion de ajuste bastidores 1000H,TEC-MEC,PM01,2.0,2.0,MALI002M2,MALI002M250,H6
300,60,Mtto general excitadores 1000H,TEC-MEC,PM01,2.0,5.5,MALI002M2,MALI002M260,H6
301,70,Mtto general paneles revestidos 4000H,TEC-MEC,PM01,2.0,16.5,MALI002M2,MALI002M270,HE
302,80,Mtto general bastidor 8000H,TEC-MEC,PM01,2.0,6.0,MALI002M2,MALI002M280,HL
303,10,Lubricacion rodm eje accionamiento 4000H,TEC-MEC,PM01,2.0,3.0,MALI002M3,MALI002M310,HE
304,20,Lubricacion de eje cardan 4000H,TEC-MEC,PM01,1.0,2.0,MALI002M3,MALI002M320,HE
305,10,Inspeccion general del motor 2S,TEC-ELE,PM01,2.0,1.0,MALI002E1,MALI002E110,S2
306,20,Insp panel de control y caja conex 3M,TEC-ELE,PM01,2.0,0.5,MALI002E1,MALI002E120,S7
307,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MALI002E1,MALI002E130,S1
308,10,Mantenimiento menor de motor 2000H,TEC-ELE,PM01,2.0,2.0,MALI002E2,MALI002E210,HA
309,20,Mantenimiento botonera 4000H,TEC-ELE,PM01,2.0,0.5,MALI002E2,MALI002E220,HE
310,30,Mantenimiento panel de control 4000H,TEC-ELE,PM01,2.0,1.0,MALI002E2,MALI002E230,HE
311,40,Mantenimiento caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MALI002E2,MALI002E240,HE
312,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,6.0,MALI002E2,MALI002E250,HE
313,10,Lubricacion de motor 8000H,TEC-ELE,PM01,2.0,0.5,MALI002E3,MALI002E310,HL
314,20,Lubricacion de motor 10000H,TEC-ELE,PM01,2.0,0.5,MALI002E3,MALI002E320,HN
315,10,Inspeccion de instrumentos 1M,TEC-INS,PM01,2.0,0.5,MALI002I1,MALI002I110,S3
316,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,1.0,MALI002I2,MALI002I210,HE
317,20,Contrastacion y ajuste transmisor 4000H,TEC-INS,PM01,2.0,1.0,MALI002I2,MALI002I220,HE
318,10,Monitoreo de vibracion motor 330H,TEC-PRED,PM01,2.0,0.5,MALI002P1,MALI002P110,H3
319,20,Monitoreo termografia motor 330H,TEC-PRED,PM01,2.0,0.5,MALI002P1,MALI002P120,H3
320,30,Monitoreo temp eje accionamiento 330H,TEC-PRED,PM01,1.0,1.5,MALI002P1,MALI002P130,H3
321,40,Monitoreo temperatura de excitador 330H,TEC-PRED,PM01,1.0,1.0,MALI002P1,MALI002P140,H3
322,50,Inspeccion de desgaste de plancha 1000H,TEC-PRED,PM01,2.0,4.0,MALI002P1,MALI002P150,H6
323,60,Inspeccion mayor de bastidor 4000H,TEC-PRED,PM01,4.0,4.0,MALI002P1,MALI002P160,HE
324,10,Inspeccion general alimentador 660H,TEC-MEC,PM01,2.0,2.3,MALI003M1,MALI003M110,H4
325,20,Inspeccion general alimentador 2000H,TEC-MEC,PM01,2.0,4.0,MALI003M1,MALI003M120,HA
326,30,Inspeccion general alimentador 4000H,TEC-MEC,PM01,2.0,5.0,MALI003M1,MALI003M130,HE
327,10,Cambio de aceite reductor 4000H,TEC-MEC,PM01,2.0,3.0,MALI003M2,MALI003M210,HE
328,10,Lubricacion apoyos del eje motriz  660H,TEC-MEC,PM01,2.0,0.3,MALI003M3,MALI003M310,H4
329,20,Cambio de grasa apoyos eje motriz  4000H,TEC-MEC,PM01,2.0,2.0,MALI003M3,MALI003M320,HE
330,10,"Insp panel de control, caja conex 3M",TEC-ELE,PM01,2.0,0.5,MALI003E1,MALI003E110,S7
331,20,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,2.0,MALI003E1,MALI003E120,S1
332,10,Mantenimiento menor de motor 2000H,TEC-ELE,PM01,2.0,2.0,MALI003E2,MALI003E210,HA
333,20,Mtto Prev variador de velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MALI003E2,MALI003E220,HE
334,30,Mantenimiento botonera de campo 2000H,TEC-ELE,PM01,2.0,0.5,MALI003E2,MALI003E230,HA
335,40,Mantenimiento panel de control 4000H,TEC-ELE,PM01,2.0,1.0,MALI003E2,MALI003E240,HE
336,50,Mantenimiento caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MALI003E2,MALI003E250,HE
337,60,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MALI003E2,MALI003E260,HE
338,10,Lubricacion de motor 8000H,TEC-ELE,PM01,2.0,0.5,MALI003E3,MALI003E310,HL
339,10,Insp estado de componentes 1M,TEC-INS,PM01,1.0,1.0,MALI003I1,MALI003I110,S3
340,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,1.5,MALI003I2,MALI003I210,HE
341,10,Medicion de aislamiento motor 4000H,TEC-PRED,PM01,2.0,1.5,MALI003P1,MALI003P110,HE
342,20,Monitoreo de vibracion de motor 330H,TEC-PRED,PM01,2.0,0.5,MALI003P1,MALI003P120,H3
343,30,Monitoreo de termografia de motor 330H,TEC-PRED,PM01,2.0,3.0,MALI003P1,MALI003P130,H3
344,40,Monit condicion vibracion reductor 330H,TEC-PRED,PM01,2.0,0.5,MALI003P1,MALI003P140,H3
345,50,Monit cond ultrasonido eje motriz 4000H,TEC-PRED,PM01,2.0,2.0,MALI003P1,MALI003P150,HE
346,60,Medicion de desgaste de rodillos 660H,TEC-PRED,PM01,2.0,2.0,MALI003P1,MALI003P160,H4
347,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,5.0,10016566X1,10016566X110,
348,10,Mantenimiento de eje de impulsor bomba,TEC-MEC,PM01,2.0,4.0,10016566X2,10016566X210,
349,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,6.0,10016566Y1,10016566Y110,
350,10,Alineamiento laser acople de bomba,TEC-PRED,PM01,3.0,2.0,10016566Z1,10016566Z110,
351,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016566W1,10016566W110,
352,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016565W1,10016565W110,
353,10,Mtto columna porta rodamientos,TEC-MEC,PM01,2.0,10.5,10016570X1,10016570X110,
354,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016570Y1,10016570Y110,
355,10,Cambio de instrumentos,TEC-INS,PM01,2.0,1.0,10016570W1,10016570W110,
356,10,Cambio motor hidraulico de carrete,TEC-MEC,PM01,2.0,3.0,10016571X1,10016571X110,
357,10,Cambio de reductor de carrete,TEC-MEC,PM01,2.0,3.0,10016571X2,10016571X210,
358,10,Cambio bomba hidr sist lubric,TEC-MEC,PM01,2.0,3.0,10016571X3,10016571X310,
359,10,Cambio de manguera de carrete,TEC-MEC,PM01,4.0,6.0,10016571X4,10016571X410,
360,10,Mtto valvulas,TEC-MEC,PM01,2.0,7.0,10016571X5,10016571X510,
361,10,Mtto acople descanso marino de carrete,TEC-MEC,PM01,2.0,4.0,10016571X6,10016571X610,
362,10,Mtto guia de rodillos para manguera,TEC-MEC,PM01,2.0,10.0,10016571X7,10016571X710,
363,10,Mtto winche,TEC-MEC,PM01,2.0,6.0,10016571X8,10016571X810,
364,10,Mtto estructura de polines,TEC-MEC,PM01,2.0,4.0,10016571X9,10016571X910,
365,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,8.0,10016571Y1,10016571Y110,
366,10,Cambio motor de sist lubric carrete,TEC-ELE,PM01,2.0,3.0,10016571Y2,10016571Y210,
367,10,Cambio rodamientos motor winche,TEC-ELE,PM01,2.0,6.0,10016571Y3,10016571Y310,
368,10,Cambio de motor electrico de winche,TEC-ELE,PM01,2.0,3.0,10016571Y4,10016571Y410,
369,10,Contrastacion de instrumentos,TEC-INS,PM01,2.0,2.0,10016571W1,10016571W110,
370,10,Reparacion de tanque,TEC-MEC,PM01,4.0,12.0,10016567X1,10016567X110,
371,10,Contrastacion de instrumentos,TEC-INS,PM01,2.0,1.0,10016567W1,10016567W110,
372,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,5.0,10016565X1,10016565X110,
373,10,Mantenimiento de eje de impulsor bomba,TEC-MEC,PM01,2.0,4.0,10016565X2,10016565X210,
374,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,6.0,10016565Y1,10016565Y110,
375,10,Alineamiento laser acople de bomba,TEC-PRED,PM01,3.0,2.0,10016565Z1,10016565Z110,
376,10,Insp nivel aceit rodamiento bomba 1000H,TEC-MEC,PM01,1.0,2.0,MBOM001M1,MBOM001M110,H6
377,20,Inspeccion general bomba 330H,TEC-MEC,PM01,2.0,5.6,MBOM001M1,MBOM001M120,H3
378,10,Mantenimiento de acople de motor 4000H,TEC-MEC,PM01,2.0,3.0,MBOM001M2,MBOM001M210,HA
379,20,Cambio empaques carcasa de bomba 4000H,TEC-MEC,PM01,2.0,4.0,MBOM001M2,MBOM001M220,HA
380,30,Cambio de impulsor de bomba 8000H,TEC-MEC,PM01,2.0,4.0,MBOM001M2,MBOM001M230,HD
381,40,Cambio cartucho de sello mecanico 4000H,TEC-MEC,PM01,2.0,2.0,MBOM001M2,MBOM001M240,HA
382,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,5.0,MBOM001M2,MBOM001M250,HD
383,10,Lubricacion de rodamientos bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM001M3,MBOM001M310,HA
384,10,Inspeccion general bomba 2S,TEC-ELE,PM01,2.0,2.5,MBOM001E1,MBOM001E110,S2
385,10,Limpieza exterior de motor 2000H,TEC-ELE,PM01,2.0,1.0,MBOM001E2,MBOM001E210,H9
386,20,Mtto. Prev. variador de velocidad 4000H,TEC-ELE,PM01,2.0,2.0,MBOM001E2,MBOM001E220,HA
387,30,Mtto botonera campo bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM001E2,MBOM001E230,HA
388,40,Mtto panel control bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM001E2,MBOM001E240,HA
389,50,Mtto caja conexiones bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM001E2,MBOM001E250,HA
390,60,Mtto general motor 4000H,TEC-ELE,PM01,2.0,6.0,MBOM001E2,MBOM001E260,HA
391,10,Lubricacion de motor 12000H,TEC-ELE,PM01,2.0,0.5,MBOM001E3,MBOM001E310,HE
392,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM001I1,MBOM001I110,S3
393,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,3.0,MBOM001I2,MBOM001I210,HA
394,20,Contrastacion/ajuste instrumentos 4000H,TEC-INS,PM01,2.0,1.0,MBOM001I2,MBOM001I220,HA
395,10,Monitoreo de vibracion de motor 750H,TEC-PRED,PM01,2.0,0.5,MBOM001P1,MBOM001P110,H5
396,20,Monitoreo de termografia de motor 750H,TEC-PRED,PM01,2.0,0.5,MBOM001P1,MBOM001P120,H5
397,30,Monit temperat rodamientos bomba 750H,TEC-PRED,PM01,2.0,2.0,MBOM001P1,MBOM001P130,H5
398,40,Monit vibracion rodamientos bomba 750H,TEC-PRED,PM01,2.0,2.0,MBOM001P1,MBOM001P140,H5
399,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,1.0,MBOM001I3,MBOM001I310,S3
400,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,3.0,MBOM001I4,MBOM001I410,HA
401,20,Contrastacion/ajuste instrumentos 4000H,TEC-INS,PM01,2.0,1.0,MBOM001I4,MBOM001I420,HA
402,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.9,MBOM002M1,MBOM002M110,H4
403,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM002M2,MBOM002M210,HD
404,20,Cambio de impulsor de bomba 8000H,TEC-MEC,PM01,3.0,3.0,MBOM002M2,MBOM002M220,HD
405,30,Cambio de eje de bomba 8000H,TEC-MEC,PM01,3.0,5.0,MBOM002M2,MBOM002M230,HD
406,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM002M2,MBOM002M240,HD
407,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM002M2,MBOM002M250,HD
408,10,Lubric rodamientos bocinas d bomba 2000H,TEC-MEC,PM01,1.0,0.3,MBOM002M3,MBOM002M310,H9
409,10,Inspeccion general de motor 1M,TEC-ELE,PM01,2.0,0.5,MBOM002E1,MBOM002E110,S3
410,20,Inspeccion general motor 3M,TEC-ELE,PM01,2.0,0.5,MBOM002E1,MBOM002E120,S7
411,10,Limpieza exterior de motor 4000H,TEC-ELE,PM01,2.0,1.0,MBOM002E2,MBOM002E210,HA
412,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.8,MBOM002E2,MBOM002E220,HD
413,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM002I1,MBOM002I110,S3
414,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,1.0,MBOM002I2,MBOM002I210,HD
415,10,Alineamiento ejes del acople bomba 8000H,TEC-PRED,PM01,3.0,1.0,MBOM002P1,MBOM002P110,HD
416,20,Monitoreo caja rodamientos d bomba 2000H,TEC-PRED,PM01,1.0,0.3,MBOM002P1,MBOM002P120,H9
417,10,Inspeccion general carrete 165H,TEC-MEC,PM01,2.0,1.0,MCAR001M1,MCAR001M110,H2
418,20,Inspeccion general carrete 330H,TEC-MEC,PM01,2.0,3.0,MCAR001M1,MCAR001M120,H3
419,30,Inspeccion general carrete 660H,TEC-MEC,PM01,2.0,4.0,MCAR001M1,MCAR001M130,H4
420,40,Inspeccion general carrete 2000H,TEC-MEC,PM01,2.0,1.0,MCAR001M1,MCAR001M140,H9
421,50,Inspeccion general carrete 4000H,TEC-MEC,PM01,2.0,5.0,MCAR001M1,MCAR001M150,HA
422,10,Camb filtros de retorno sist lubr 4000H,TEC-MEC,PM01,1.0,2.0,MCAR001M2,MCAR001M210,HA
423,20,Limp insp minuciosa linea carrete 4000H,TEC-MEC,PM01,3.0,4.0,MCAR001M2,MCAR001M220,HA
424,30,Cambio sellos de valvulas carrete 4000H,TEC-MEC,PM01,2.0,4.0,MCAR001M2,MCAR001M230,HA
425,40,Mtto menor de acople de carrete 4000H,TEC-MEC,PM01,2.0,4.0,MCAR001M2,MCAR001M240,HA
426,50,Mtto general manguera 8000H,TEC-MEC,PM01,2.0,8.0,MCAR001M2,MCAR001M250,HD
427,10,Cambio de aceite de reductor 2000H,TEC-MEC,PM01,2.0,2.0,MCAR001M3,MCAR001M310,H9
428,20,Lubric levas de acople de carrete 2000H,TEC-MEC,PM01,2.0,2.0,MCAR001M3,MCAR001M320,H9
429,30,Lubric cadenas piñones g.rodillos 2000H,TEC-MEC,PM01,2.0,2.0,MCAR001M3,MCAR001M330,H9
430,40,Lubric cadenas y piñones de winche 2000H,TEC-MEC,PM01,2.0,2.0,MCAR001M3,MCAR001M340,H9
431,50,Lubricacion general carrete 2000H,TEC-MEC,PM01,2.0,4.0,MCAR001M3,MCAR001M350,H9
432,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,5.5,MCAR001E1,MCAR001E110,S3
433,10,Limpieza exterior de motor 660H,TEC-ELE,PM01,2.0,2.0,MCAR001E2,MCAR001E210,H4
434,20,Limpieza exterior de motor winche 660H,TEC-ELE,PM01,2.0,2.0,MCAR001E2,MCAR001E220,H4
435,30,Mtto general botonera de campo 4000H,TEC-ELE,PM01,2.0,2.0,MCAR001E2,MCAR001E230,HA
436,40,Mtto general cajas de conexiones 4000H,TEC-ELE,PM01,2.0,2.0,MCAR001E2,MCAR001E240,HA
437,50,Mtto general motor 4000H,TEC-ELE,PM01,2.0,6.0,MCAR001E2,MCAR001E250,HA
438,60,Mtto general motor electrico de winche 4000H,TEC-ELE,PM01,2.0,6.0,MCAR001E2,MCAR001E260,HA
439,70,Mtto general panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MCAR001E2,MCAR001E270,HA
440,10,Lubricacion de rodamientos d motor 8000H,TEC-ELE,PM01,2.0,1.0,MCAR001E3,MCAR001E310,HD
441,20,Lubric rodamiento motor winche 2000H,TEC-ELE,PM01,2.0,0.5,MCAR001E3,MCAR001E320,H9
442,10,Inspeccion de instrumentos de carrete 1M,TEC-INS,PM01,2.0,1.0,MCAR001I1,MCAR001I110,S3
443,10,Mtto de instrumentos de carrete 4000H,TEC-INS,PM01,2.0,2.0,MCAR001I2,MCAR001I210,HA
444,10,Medicion de vibracion de motor 750H,TEC-PRED,PM01,2.0,0.5,MCAR001P1,MCAR001P110,H5
445,20,Medicion de termografia de motor 750H,TEC-PRED,PM01,2.0,0.5,MCAR001P1,MCAR001P120,H5
446,30,Medir resistencia aislam motor 4000H,TEC-PRED,PM01,2.0,2.0,MCAR001P1,MCAR001P130,HA
447,40,Analisis de aceite de reductor 2000H,TEC-PRED,PM01,2.0,2.0,MCAR001P1,MCAR001P140,H9
448,50,Monitoreo temperatura reductor 750H,TEC-PRED,PM01,1.0,2.0,MCAR001P1,MCAR001P150,H5
449,60,Monitoreo vibracion reductor 750H,TEC-PRED,PM01,1.0,2.0,MCAR001P1,MCAR001P160,H5
450,70,Ensayo tintes penetr estr carrete 2000H,TEC-PRED,PM01,1.0,2.0,MCAR001P1,MCAR001P170,H9
451,80,Medicion vibracion motor winche 750H,TEC-PRED,PM01,2.0,0.5,MCAR001P1,MCAR001P180,H5
452,90,Medicion termografia motor winche 750H,TEC-PRED,PM01,2.0,0.5,MCAR001P1,MCAR001P190,H5
453,10,Inspeccion general de tanque 660H,TEC-MEC,PM01,1.0,0.5,MTAN001M1,MTAN001M110,H4
454,10,Limpieza general de tanque 4000H,TEC-MEC,PM01,2.0,2.0,MTAN001M2,MTAN001M210,HA
455,20,Mtto general tanque 8000H,TEC-MEC,PM01,2.0,19.0,MTAN001M2,MTAN001M220,HD
456,10,Inspeccion de instrumentos de tanque 1M,TEC-INS,PM01,2.0,1.0,MTAN001I1,MTAN001I110,S3
457,10,Limpieza de instrumentos de tanque 8000H,TEC-INS,PM01,2.0,2.5,MTAN001I2,MTAN001I210,HD
458,10,Inspeccion mayor de tanque 8000H,TEC-PRED,PM01,2.0,3.0,MTAN001P1,MTAN001P110,HD
459,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,24.0,10016863X1,10016863X110,
460,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,6.0,10016863X2,10016863X210,
461,10,Cambio de bomba de aceite unidad lubr,TEC-MEC,PM01,2.0,2.5,10016863X3,10016863X310,
462,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,10.0,10016863Y1,10016863Y110,
463,10,Cambio rodam. motor ele lubricacion,TEC-ELE,PM01,2.0,4.0,10016863Y2,10016863Y210,
464,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
465,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
466,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
467,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
468,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
469,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
470,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
471,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
472,10,Cambio de instrumentos,TEC-INS,PM01,2.0,2.0,10016863W1,10016863W110,
473,10,Limpieza de sellos de carcasa,TEC-MEC,PM01,2.0,2.0,202314X1,202314X110,
474,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,10.0,10016858Y1,10016858Y110,
475,10,Mtto caja de rodamientos,TEC-MEC,PM01,2.0,8.0,10016853X1,10016853X110,
476,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,5.0,10016853Y1,10016853Y110,
477,10,Cambio de sellos laberinto bomba,TEC-MEC,PM01,2.0,2.0,10016872X1,10016872X110,
478,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,4.0,10016872X2,10016872X210,
479,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,3.0,10016872Y1,10016872Y110,
480,10,Cambio de instrumentos,TEC-INS,PM01,2.0,0.5,10016872W1,10016872W110,
481,10,Cambio cilindro resorte de brazo,TEC-MEC,PM01,2.0,4.0,10016856X1,10016856X110,
482,10,"Cambio manguera, acople de brazo carga",TEC-MEC,PM01,2.0,3.0,10016856X2,10016856X210,
483,10,Mtto de instrumentos de brazo de carga,TEC-INS,PM01,2.0,4.0,10016856W1,10016856W110,
484,10,Cambio fajas de transmision de bomba,TEC-MEC,PM01,2.0,2.0,10016870X1,10016870X110,
485,10,Mtto poleas y fajas,TEC-MEC,PM01,2.0,3.0,10016870X2,10016870X210,
486,10,Cambio de rodamientos de motor,TEC-ELE,PM01,2.0,8.0,10016870Y1,10016870Y110,
487,10,Reparacion de tanque,TEC-MEC,PM01,4.0,12.0,10016862X1,10016862X110,
488,10,Reparacion de tanque,TEC-MEC,PM01,4.0,8.0,202316X1,202316X110,
489,10,Cambio de instrumentos,TEC-INS,PM01,2.0,1.0,10016866W1,10016866W110,
490,10,Cambio de rodamientos de bomba,TEC-MEC,PM01,2.0,24.0,10016864X1,10016864X110,
491,10,Cambio de rotor de bomba,TEC-MEC,PM01,2.0,6.0,10016864X2,10016864X210,
492,10,Cambio de bomba de aceite unidad lubr,TEC-MEC,PM01,2.0,2.5,10016864X3,10016864X310,
