,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
90,3231-FE-316|01-02-01,Verificar la temperatura de los rodamientos con el pirómetro con rangos entre 70 °C y 90 °C.. Verificar ruido y/o vibración en condiciones normales. Verficar fuga de aceite por empaques y/o sello radiales. Verificar solturas y/o desajuste en los elementos de unión.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
91,3231-FE-316|01-02-05,Tomar parámetros de velocidad y aceleración en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
92,3231-FE-316|01-02-06,Tomar parámetros de temperatura con la cámara termográfica en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo. Tomar parametros de temperatura en los carters de aceite para determinar su condición y estado.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
93,3231-FE-316|02-02-07,Tomar parámetros de velocidad y aceleración en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo.,PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
94,3231-FE-316|02-02-08,Tomar parámetros de temperatura con la cámara termográfica en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo. Tomar parametros de temperatura en los carters de aceite para determinar su condición y estado.,PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
95,3231-FE-316|02-03-07,Tomar parámetros de velocidad y aceleración en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo.,PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
96,3231-FE-316|02-03-08,Tomar parámetros de temperatura con la cámara termográfica en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo. Tomar parametros de temperatura en los carters de aceite para determinar su condición y estado.,PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
97,2244-PU-215|01-01-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
98,2244-PU-215|01-01-13,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
99,2244-PU-215|01-03-02,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
100,2244-PU-215|02-01-01,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
101,2244-PU-215|02-01-03,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
102,2246-PU-277|01-01-13,"Utilizando el colector de vibración realizar las Mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las Mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
103,2246-PU-277|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
104,2246-PU-277|01-03-02,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo laser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
105,2246-PU-277|02-01-01,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
106,2246-PU-277|02-01-03,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
107,2248-PU-225|01-01-10,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
108,2248-PU-225|01-01-11,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
109,2248-PU-225|01-03-02,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
110,2248-PU-225|02-01-01,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
111,2248-PU-225|02-01-03,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
112,2253-PU-212|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las Mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
113,2253-PU-212|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
114,2253-PU-212|01-03-02,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
115,2253-PU-212|02-01-01,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
116,2253-PU-212|02-01-03,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
117,2261-PU-296|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
118,2261-PU-296|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
119,2261-PU-296|01-03-02,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento laser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,1.0,2,4000.0,H,2021-04-01,2.0,4000H
120,2261-PU-296|02-01-01,Verificar que no existan ruidos ni vibraciones inusuales. Verificar la temperatura no exceda 100 °C. Verificar fugas de grasa por los sellos y/o juntas.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
121,2261-PU-296|02-01-03,Medir vibraciones en los rodamientos.,PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
122,2265-PU-241|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
123,2265-PU-241|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
124,2265-PU-241|02-03-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
125,2265-PU-241|02-03-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
126,3241-PU-301|01-01-11,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
127,3241-PU-301|01-01-12,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,1500.0,H,2021-04-01,0.5,1500H
128,3241-PU-301|01-03-04,"Corregir defectos de pie cojo en el equipo móvil, diagnosticar el desalineamiento con equipo láser, lainar los puntos de anclaje del equipo móvil así como los desplazamientos horizontales según los datos del equipo de alineamiento láser, torquear pernos de anclaje, realizar medición de estado final de alineamiento dentro de valores de tolerancia con el equipo de alineamiento.",PRED,TEC-PRD,DET,2.0,3,8000.0,H,2021-04-01,6.0,8000H
129,3241-PU-301|02-02-02,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
130,3241-PU-301|02-02-03,Utilizar la cámara termográfica para tomar lectura de temperatura en los rodamientos verificando que no exceda 80°C.,PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
131,3252-PU-324|01-01-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,1500.0,H,2021-04-01,1.0,1500H
